YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,VOTES CASTED,Election Type
1977,Bihar,Bochaha,192,Nawal Gupta,Male,Janata Party,Wheel,78587,1154,62.5,GEN,49096,Vidhan Sabha (State)
1977,Bihar,Sakra,193,Ramesh Ram,Male,Indian National Congress,Hand,80184,1108,50.1,SC,40162,Vidhan Sabha (State)
1977,Bihar,Kurhani,194,Pramod Mahto,Male,Janata Party,Wheel,71557,11418,46.1,GEN,32974,Vidhan Sabha (State)
1977,Bihar,Muzaffarpur,195,Barun Mishra,Male,Janata Party,Wheel,69889,1265,56.9,GEN,39783,Vidhan Sabha (State)
1977,Bihar,Kanti,196,Dev Verma,Male,Janata Party,Wheel,79840,8465,45.6,GEN,36398,Vidhan Sabha (State)
1977,Bihar,Baruraj,197,Ramesh Kaur,Male,Indian National Congress,Hand,48688,11340,51.9,SC,25288,Vidhan Sabha (State)
1977,Bihar,Sahebganj,198,Chand Sahu,Male,Janata Party,Wheel,71414,10303,63.5,GEN,45314,Vidhan Sabha (State)
1977,Bihar,Muraul,199,Tarun Tiwari,Male,Independent,Other,61113,14578,46.2,GEN,28220,Vidhan Sabha (State)
1977,Bihar,Paru,200,Ramesh Mandal,Male,Janata Party,Wheel,66350,14788,60.3,GEN,39989,Vidhan Sabha (State)
1977,Bihar,Ujiarpur,201,Ramesh Das,Male,Independent,Other,65451,4225,58.8,GEN,38462,Vidhan Sabha (State)
1977,Bihar,Singhia,202,Raj Alam,Male,Indian National Congress,Hand,76537,5403,57.6,GEN,44052,Vidhan Sabha (State)
1977,Bihar,Rusera,203,Radha Das,Male,Independent,Other,76018,5666,54,GEN,41029,Vidhan Sabha (State)
1977,Bihar,Deo,204,Vijay Choudhary,Male,Janata Party,Wheel,57159,10667,60.4,GEN,34543,Vidhan Sabha (State)
1977,Bihar,Fatehpur,205,Vijay Singh,Male,Janata Party,Wheel,56737,11189,57.4,GEN,32555,Vidhan Sabha (State)
1977,Bihar,Konch,206,Suraj Gupta,Male,Janata Party,Wheel,60783,4049,52.8,GEN,32090,Vidhan Sabha (State)
1977,Bihar,Gaya Mufassil,207,Suresh Siddiqui,Male,Independent,Other,45290,5454,55.5,GEN,25128,Vidhan Sabha (State)
1977,Bihar,Khagaria,208,Lalita Choudhary,Male,Janata Party,Wheel,82479,2144,55.3,GEN,45575,Vidhan Sabha (State)
1977,Bihar,Alauli,209,Krishna Yadav,Male,Janata Party,Wheel,47839,9668,48.1,GEN,22997,Vidhan Sabha (State)
1977,Bihar,Gogri,210,Ajay Mahto,Male,Janata Party,Wheel,62045,1489,62.7,GEN,38881,Vidhan Sabha (State)
1977,Bihar,Katihar,211,Mahesh Gupta,Male,Janata Party,Wheel,59818,10174,49.1,GEN,29383,Vidhan Sabha (State)
1977,Bihar,Kadwa,212,Kishore Paswan,Male,Communist Party of India,Corn and Sickle,57899,11192,61.9,GEN,35830,Vidhan Sabha (State)
1977,Bihar,Barsoi,213,Suraj Paswan,Male,Janata Party,Wheel,72721,8289,52.7,GEN,38320,Vidhan Sabha (State)
1977,Bihar,Pranpur,214,Suman Sahu,Male,Janata Party,Wheel,83708,1724,62.9,GEN,52617,Vidhan Sabha (State)
1977,Bihar,Manihari,215,Dinesh Sahu,Male,Janata Party,Wheel,77061,8229,51.3,GEN,39566,Vidhan Sabha (State)
1977,Bihar,Barari,216,Sunil Yadav,Male,Independent,Other,63309,10170,52.8,GEN,33427,Vidhan Sabha (State)
1977,Bihar,Korha,217,Sunita Rai,Male,Janata Party,Wheel,53294,4543,62.9,SC,33545,Vidhan Sabha (State)
1977,Bihar,Purnea,218,Suresh Devi,Female,Janata Party,Wheel,50306,11248,50.5,GEN,25425,Vidhan Sabha (State)
1977,Bihar,Rupauli,219,Manoj Sah,Male,Communist Party of India,Corn and Sickle,54265,10318,48.9,SC,26540,Vidhan Sabha (State)
1977,Bihar,Dhamdaha,220,Usha Tiwari,Male,Janata Party,Wheel,62738,10621,61.8,GEN,38748,Vidhan Sabha (State)
1977,Bihar,Banmankhi,221,Kiran Jha,Male,Janata Party,Wheel,45656,5460,53.1,GEN,24239,Vidhan Sabha (State)
1977,Bihar,Kasba,222,Nisha Siddiqui,Male,Indian National Congress,Hand,60627,11916,59.7,GEN,36194,Vidhan Sabha (State)
1977,Bihar,Araria,223,Ashok Ram,Male,Communist Party of India,Corn and Sickle,67379,1216,50.2,GEN,33831,Vidhan Sabha (State)
1977,Bihar,Jokihat,224,Dinesh Kaur,Male,Janata Party,Wheel,80712,10615,47.3,SC,38153,Vidhan Sabha (State)
1977,Bihar,Sikti,225,Suraj Khan,Male,Independent,Other,84603,12349,45.9,GEN,38834,Vidhan Sabha (State)
1977,Bihar,Raniganj,226,Ajay Devi,Female,Communist Party of India (Marxist),Hammer Sickle Star,83168,6590,60.3,GEN,50186,Vidhan Sabha (State)
1977,Bihar,Forbesganj,227,Barun Prasad,Male,Janata Party,Wheel,54187,11463,46,GEN,24923,Vidhan Sabha (State)
1977,Bihar,Narpatganj,228,Krishna Begum,Male,Indian National Congress,Hand,77884,4925,53.5,GEN,41704,Vidhan Sabha (State)
1977,Bihar,Kishanganj,229,Rangita Mahto,Male,Indian National Congress,Hand,49850,3413,63.8,GEN,31816,Vidhan Sabha (State)
1977,Bihar,Thakurganj,230,Arun Sahu,Male,Janata Party,Wheel,80432,1980,48.2,GEN,38805,Vidhan Sabha (State)
1977,Bihar,Dumka,231,Savita Devi,Female,Independent,Other,57014,13142,59.6,SC,33960,Vidhan Sabha (State)
1977,Bihar,Godda,232,Sita Mishra,Female,Independent,Other,65750,3883,48.1,GEN,31642,Vidhan Sabha (State)
1977,Bihar,Rajmahal,233,Binod Sahu,Male,Janata Party,Wheel,63510,12310,46.1,GEN,29301,Vidhan Sabha (State)
1977,Bihar,Pakur,234,Raj Khan,Male,Indian National Congress,Hand,46311,14735,46.9,GEN,21711,Vidhan Sabha (State)
1977,Bihar,Maheshpur,235,Meera Rai,Male,Independent,Other,62573,4938,55.7,SC,34881,Vidhan Sabha (State)
1977,Bihar,Sikaripara,236,Asha Ansari,Male,Janata Party,Wheel,84914,11376,55.4,GEN,47079,Vidhan Sabha (State)
1977,Bihar,Littipara,237,Mahesh Rai,Male,Janata Party,Wheel,81353,2672,46,GEN,37453,Vidhan Sabha (State)
1977,Bihar,Boarijor,238,Suraj Devi,Female,Independent,Other,47458,5423,61.9,GEN,29380,Vidhan Sabha (State)
1977,Bihar,Barhait,239,Sita Jha,Female,Indian National Congress,Hand,55038,14674,49.7,SC,27374,Vidhan Sabha (State)
1977,Bihar,Sarath,240,Mira Sinha,Male,Janata Party,Wheel,55806,12686,47.8,GEN,26680,Vidhan Sabha (State)
1977,Bihar,Poreyahat,241,Ashok Tiwari,Male,Janata Party,Wheel,58024,7614,47.7,SC,27671,Vidhan Sabha (State)
1977,Bihar,Madhupur,242,Rekha Sahu,Male,Indian National Congress,Hand,81281,1199,59,GEN,47947,Vidhan Sabha (State)
1977,Bihar,Deoghar,243,Braj Ansari,Male,Communist Party of India,Corn and Sickle,63750,9648,61.7,GEN,39309,Vidhan Sabha (State)
1980,Bihar,Valmiki Nagar,1,Vijay Mandal,Male,Independent,Other,67694,4791,45.5,GEN,30801,Vidhan Sabha (State)
1980,Bihar,Ramnagar,2,Chand Tiwari,Male,Indian National Congress,Hand,46549,5198,49.4,GEN,23007,Vidhan Sabha (State)
1980,Bihar,Narkatiaganj,3,Gita Kumari,Female,Janata Party,Wheel,48062,5456,45.4,SC,21820,Vidhan Sabha (State)
1980,Bihar,Bagaha,4,Rangita Jha,Male,Indian National Congress,Hand,73622,14768,50.2,GEN,36967,Vidhan Sabha (State)
1980,Bihar,Lauriya,5,Sunita Das,Male,Indian National Congress,Hand,48837,5122,63.4,SC,30941,Vidhan Sabha (State)
1980,Bihar,Nautan,6,Ashok Siddiqui,Male,Lok Dal,Farmer,51354,12688,53.5,GEN,27468,Vidhan Sabha (State)
1980,Bihar,Chanpatia,7,Ram Sinha,Male,Indian National Congress,Hand,63067,7424,64.5,GEN,40664,Vidhan Sabha (State)
1980,Bihar,Bettiah,8,Shyam Thakur,Male,Indian National Congress,Hand,61323,3059,60,GEN,36790,Vidhan Sabha (State)
1980,Bihar,Sikta,9,Babita Sahu,Male,Janata Party,Wheel,45116,10577,50.9,GEN,22973,Vidhan Sabha (State)
1980,Bihar,Raxaul,10,Braj Mahto,Male,Lok Dal,Farmer,46800,1025,48.8,ST,22835,Vidhan Sabha (State)
1980,Bihar,Sugauli,11,Nisha Kaur,Male,Janata Party,Wheel,54889,4668,46.7,GEN,25609,Vidhan Sabha (State)
1980,Bihar,Narkatia,12,Suman Sinha,Male,Lok Dal,Farmer,73178,5548,45.1,GEN,33011,Vidhan Sabha (State)
1980,Bihar,Harsidhi,13,Ramesh Roy,Male,Indian National Congress,Hand,80555,14291,46.5,GEN,37448,Vidhan Sabha (State)
1980,Bihar,Govindganj,14,Saroj Singh,Male,Janata Party,Wheel,61929,4965,50.2,GEN,31117,Vidhan Sabha (State)
1980,Bihar,Kesaria,15,Manoj Mishra,Male,Indian National Congress,Hand,78096,5292,52.1,GEN,40671,Vidhan Sabha (State)
1980,Bihar,Kalyanpur,16,Anil Pandey,Male,Indian National Congress,Hand,74028,3148,45.8,ST,33900,Vidhan Sabha (State)
1980,Bihar,Pipra,17,Rangita Mahto,Male,Lok Dal,Farmer,78064,11434,58.4,GEN,45564,Vidhan Sabha (State)
1980,Bihar,Madhuban,18,Krishna Ansari,Male,Indian National Congress,Hand,72353,13735,60.8,SC,44025,Vidhan Sabha (State)
1980,Bihar,Motihari,19,Meera Choudhary,Male,Janata Party,Wheel,75858,7224,52.1,GEN,39514,Vidhan Sabha (State)
1980,Bihar,Chiraia,20,Indira Kumari,Female,Janata Party,Wheel,55342,4043,59.4,GEN,32853,Vidhan Sabha (State)
1980,Bihar,Dhaka,21,Ajay Mishra,Male,Indian National Congress,Hand,52880,6086,47,GEN,24836,Vidhan Sabha (State)
1980,Bihar,Sheohar,22,Sanjay Singh,Male,Indian National Congress,Hand,68512,11417,45.1,GEN,30896,Vidhan Sabha (State)
1980,Bihar,Riga,23,Manoj Sinha,Male,Lok Dal,Farmer,70134,11571,57.4,GEN,40261,Vidhan Sabha (State)
1980,Bihar,Bathnaha,24,Lal Siddiqui,Male,Indian National Congress,Hand,63855,12427,46.3,GEN,29589,Vidhan Sabha (State)
1980,Bihar,Parihar,25,Indira Begum,Male,Indian National Congress,Hand,79299,10598,62,GEN,49202,Vidhan Sabha (State)
1980,Bihar,Sursand,26,Braj Verma,Male,Indian National Congress,Hand,45242,3072,52.1,SC,23585,Vidhan Sabha (State)
1980,Bihar,Bajpatti,27,Sunil Jha,Male,Indian National Congress,Hand,73778,11707,50.4,GEN,37161,Vidhan Sabha (State)
1980,Bihar,Sitamarhi,28,Nisha Kaur,Male,Communist Party of India (Marxist),Hammer Sickle Star,61320,2327,60.1,GEN,36881,Vidhan Sabha (State)
1980,Bihar,Runisaidpur,29,Suresh Siddiqui,Male,Lok Dal,Farmer,60869,9811,55.5,GEN,33764,Vidhan Sabha (State)
1980,Bihar,Belsand,30,Sanjay Prasad,Male,Indian National Congress,Hand,70022,10707,60.1,GEN,42085,Vidhan Sabha (State)
1980,Bihar,Harlakhi,31,Suraj Jha,Male,Communist Party of India,Corn and Sickle,66806,9946,63,GEN,42107,Vidhan Sabha (State)
1980,Bihar,Benipatti,32,Gita Tiwari,Female,Indian National Congress,Hand,49644,14690,47.9,GEN,23763,Vidhan Sabha (State)
1980,Bihar,Khajauli,33,Dev Das,Male,Indian National Congress,Hand,77120,9118,57,SC,43932,Vidhan Sabha (State)
1980,Bihar,Babubarhi,34,Suraj Kaur,Male,Indian National Congress,Hand,74190,12707,60.8,SC,45092,Vidhan Sabha (State)
1980,Bihar,Bisfi,35,Rangita Kumari,Female,Indian National Congress,Hand,74475,8697,52.1,GEN,38813,Vidhan Sabha (State)
1980,Bihar,Madhubani,36,Vijay Ansari,Male,Independent,Other,75372,4299,52.8,GEN,39828,Vidhan Sabha (State)
1980,Bihar,Rajnagar,37,Nisha Ram,Male,Indian National Congress,Hand,64097,3931,53.1,GEN,34013,Vidhan Sabha (State)
1980,Bihar,Jhanjharpur,38,Suresh Choudhary,Male,Indian National Congress,Hand,79903,10516,49.4,ST,39488,Vidhan Sabha (State)
1980,Bihar,Phulparas,39,Radha Yadav,Male,Janata Party,Wheel,66321,14644,58.2,GEN,38592,Vidhan Sabha (State)
1980,Bihar,Laukaha,40,Usha Sahu,Male,Communist Party of India (Marxist),Hammer Sickle Star,67316,3801,52.2,GEN,35137,Vidhan Sabha (State)
1980,Bihar,Nirmali,41,Savita Kaur,Male,Janata Party,Wheel,76183,11669,61.6,GEN,46923,Vidhan Sabha (State)
1980,Bihar,Supaul,42,Kavita Ram,Male,Communist Party of India,Corn and Sickle,70634,11012,51.7,GEN,36484,Vidhan Sabha (State)
1980,Bihar,Triveniganj,43,Gita Begum,Female,Indian National Congress,Hand,69659,4640,58.3,GEN,40625,Vidhan Sabha (State)
1980,Bihar,Chhatapur,44,Anita Mandal,Male,Independent,Other,49621,1024,60.9,SC,30196,Vidhan Sabha (State)
1980,Bihar,Sonbarsha,45,Krishna Roy,Male,Independent,Other,56357,11981,50,ST,28177,Vidhan Sabha (State)
1980,Bihar,Saharsa,46,Saroj Alam,Male,Independent,Other,65313,13134,49.2,GEN,32146,Vidhan Sabha (State)
1980,Bihar,Simri Bakhtiarpur,47,Krishna Gupta,Male,Indian National Congress,Hand,80780,14787,55,GEN,44467,Vidhan Sabha (State)
1980,Bihar,Mahishi,48,Vinita Thakur,Male,Communist Party of India,Corn and Sickle,84482,9346,61.8,GEN,52205,Vidhan Sabha (State)
1980,Bihar,Kusheshwar Sthan East,49,Dinesh Ram,Male,Independent,Other,76205,1858,45.7,GEN,34818,Vidhan Sabha (State)
1980,Bihar,Kusheshwar Sthan,50,Arun Kumari,Female,Independent,Other,76518,9775,45.3,SC,34652,Vidhan Sabha (State)
1980,Bihar,Gaura Bauram,51,Asha Jha,Male,Indian National Congress,Hand,50034,1870,47.4,ST,23709,Vidhan Sabha (State)
1980,Bihar,Alinagar,52,Nisha Tiwari,Male,Independent,Other,66642,5123,47.6,GEN,31702,Vidhan Sabha (State)
1980,Bihar,Bihariganj,53,Indira Gupta,Male,Indian National Congress,Hand,58422,4468,45.8,GEN,26780,Vidhan Sabha (State)
1980,Bihar,Madhepura,54,Manoj Alam,Male,Independent,Other,61039,5485,57.8,GEN,35307,Vidhan Sabha (State)
1980,Bihar,Alamnagar,55,Manoj Sah,Male,Indian National Congress,Hand,75403,2767,47.5,GEN,35799,Vidhan Sabha (State)
1980,Bihar,Darbhanga Rural,56,Ganesh Ram,Male,Janata Party,Wheel,54466,3021,57.5,GEN,31294,Vidhan Sabha (State)
1980,Bihar,Darbhanga,57,Rangita Begum,Male,Independent,Other,54992,8905,59.6,GEN,32755,Vidhan Sabha (State)
1980,Bihar,Hayaghat,58,Meera Choudhary,Male,Lok Dal,Farmer,50949,12058,60.6,GEN,30869,Vidhan Sabha (State)
1980,Bihar,Bahadurpur,59,Vinita Kumari,Female,Indian National Congress,Hand,58822,8211,49.8,GEN,29301,Vidhan Sabha (State)
1980,Bihar,Keoti,60,Sunita Sah,Male,Independent,Other,70420,11584,58.6,GEN,41266,Vidhan Sabha (State)
1980,Bihar,Jale,61,Shyam Siddiqui,Male,Independent,Other,47087,14538,49.3,GEN,23229,Vidhan Sabha (State)
1980,Bihar,Gaighat,62,Sita Choudhary,Female,Indian National Congress,Hand,70444,7407,52.3,GEN,36853,Vidhan Sabha (State)
1980,Bihar,Aurai,63,Sunita Roy,Male,Indian National Congress,Hand,73759,1203,63.2,GEN,46618,Vidhan Sabha (State)
1980,Bihar,Warisnagar,64,Suresh Roy,Male,Communist Party of India,Corn and Sickle,62524,8265,49.9,GEN,31193,Vidhan Sabha (State)
1980,Bihar,Samastipur,65,Manoj Alam,Male,Communist Party of India (Marxist),Hammer Sickle Star,63727,7326,52.9,SC,33724,Vidhan Sabha (State)
1980,Bihar,Dalsinghsarai,66,Ramesh Kaur,Male,Indian National Congress,Hand,55935,4976,46.7,SC,26122,Vidhan Sabha (State)
1980,Bihar,Sarairanjan,67,Vijay Kaur,Male,Indian National Congress,Hand,53969,1923,53.2,GEN,28723,Vidhan Sabha (State)
1980,Bihar,Mohiuddin Nagar,68,Ram Singh,Male,Janata Party,Wheel,74232,11480,48.8,GEN,36241,Vidhan Sabha (State)
1980,Bihar,Bibhutpur,69,Asha Mahto,Male,Indian National Congress,Hand,61583,3292,52.1,GEN,32069,Vidhan Sabha (State)
1980,Bihar,Rosera,70,Mohan Sah,Male,Indian National Congress,Hand,80983,8869,46.3,GEN,37486,Vidhan Sabha (State)
1980,Bihar,Hasanpur,71,Nawal Kaur,Male,Indian National Congress,Hand,47421,7379,50.1,GEN,23747,Vidhan Sabha (State)
1980,Bihar,Cheria Bariarpur,72,Usha Jha,Male,Indian National Congress,Hand,69114,8366,54.1,GEN,37385,Vidhan Sabha (State)
1980,Bihar,Bachhwara,73,Chand Pandey,Male,Janata Party,Wheel,52964,5683,63.3,GEN,33538,Vidhan Sabha (State)
1980,Bihar,Matihani,74,Braj Begum,Male,Independent,Other,61787,11427,47.8,GEN,29552,Vidhan Sabha (State)
1980,Bihar,Sahebpur Kamal,75,Ashok Verma,Male,Janata Party,Wheel,67497,13085,54.9,GEN,37084,Vidhan Sabha (State)
1980,Bihar,Begusarai,76,Suraj Ansari,Male,Communist Party of India,Corn and Sickle,57901,7951,50.4,GEN,29199,Vidhan Sabha (State)
1980,Bihar,Bakhri,77,Krishna Khan,Male,Indian National Congress,Hand,55958,13741,60.3,GEN,33745,Vidhan Sabha (State)
1980,Bihar,Balia,78,Sangita Yadav,Male,Indian National Congress,Hand,67386,6529,47.7,SC,32176,Vidhan Sabha (State)
1980,Bihar,Teghra,79,Rekha Yadav,Male,Janata Party,Wheel,72431,1396,63.2,GEN,45757,Vidhan Sabha (State)
1980,Bihar,Barauni,80,Sangita Mishra,Male,Lok Dal,Farmer,71121,12054,49.1,GEN,34938,Vidhan Sabha (State)
1980,Bihar,Mokama,81,Lal Ansari,Male,Janata Party,Wheel,63638,3371,53.4,GEN,33962,Vidhan Sabha (State)
1980,Bihar,Barh,82,Suresh Sah,Male,Independent,Other,61167,3441,57.9,GEN,35420,Vidhan Sabha (State)
1980,Bihar,Bakhtiarpur,83,Asha Kumari,Female,Lok Dal,Farmer,72829,11981,60.6,SC,44167,Vidhan Sabha (State)
1980,Bihar,Digha,84,Sita Ansari,Female,Indian National Congress,Hand,64695,5840,63.5,GEN,41104,Vidhan Sabha (State)
1980,Bihar,Bankipur,85,Sangita Das,Male,Lok Dal,Farmer,46443,10209,53.7,GEN,24917,Vidhan Sabha (State)
1980,Bihar,Kumhrar,86,Saroj Alam,Male,Indian National Congress,Hand,73418,3163,50.7,GEN,37225,Vidhan Sabha (State)
1980,Bihar,Patna Sahib,87,Ganesh Yadav,Male,Indian National Congress,Hand,72624,4599,63.4,GEN,46044,Vidhan Sabha (State)
1980,Bihar,Fatuha,88,Asha Thakur,Male,Indian National Congress,Hand,61589,13580,54.9,SC,33801,Vidhan Sabha (State)
1980,Bihar,Danapur,89,Anil Mahto,Male,Indian National Congress,Hand,72912,7147,64.2,GEN,46788,Vidhan Sabha (State)
1980,Bihar,Maner,90,Saroj Singh,Male,Communist Party of India,Corn and Sickle,72144,6847,58.4,GEN,42165,Vidhan Sabha (State)
1980,Bihar,Phulwari,91,Dev Das,Male,Indian National Congress,Hand,64881,2815,45.6,ST,29586,Vidhan Sabha (State)
1980,Bihar,Masaurhi,92,Suraj Sahu,Male,Janata Party,Wheel,60578,12203,62.7,GEN,37978,Vidhan Sabha (State)
1980,Bihar,Paliganj,93,Vijay Roy,Male,Indian National Congress,Hand,50743,8233,61.8,GEN,31355,Vidhan Sabha (State)
1980,Bihar,Bikram,94,Ramesh Sahu,Male,Independent,Other,76821,1838,59.5,GEN,45689,Vidhan Sabha (State)
1980,Bihar,Sandesh,95,Raj Sinha,Male,Indian National Congress,Hand,73805,2417,61.2,GEN,45174,Vidhan Sabha (State)
1980,Bihar,Barhara,96,Sohan Mishra,Male,Indian National Congress,Hand,47566,4063,60.7,GEN,28859,Vidhan Sabha (State)
1980,Bihar,Arrah,97,Kavita Singh,Male,Communist Party of India,Corn and Sickle,64641,13614,60.7,ST,39246,Vidhan Sabha (State)
1980,Bihar,Agiaon,98,Sohan Choudhary,Male,Independent,Other,46328,14282,55.1,GEN,25522,Vidhan Sabha (State)
1980,Bihar,Tarari,99,Sunil Rai,Male,Indian National Congress,Hand,67213,10978,61.4,GEN,41272,Vidhan Sabha (State)
1980,Bihar,Jagdishpur,100,Sanjay Prasad,Male,Janata Party,Wheel,82469,14220,62.9,GEN,51843,Vidhan Sabha (State)
1980,Bihar,Shahpur,101,Anil Mahto,Male,Indian National Congress,Hand,54551,8155,45.5,SC,24836,Vidhan Sabha (State)
1980,Bihar,Brahampur,102,Ashok Das,Male,Lok Dal,Farmer,83516,8142,61.8,GEN,51630,Vidhan Sabha (State)
1980,Bihar,Buxar,103,Suresh Das,Male,Indian National Congress,Hand,74521,2628,58.1,GEN,43265,Vidhan Sabha (State)
1980,Bihar,Dumraon,104,Kiran Mandal,Male,Indian National Congress,Hand,68015,11297,63.7,ST,43292,Vidhan Sabha (State)
1980,Bihar,Rajpur,105,Manoj Kumari,Female,Janata Party,Wheel,62675,12268,53.1,GEN,33267,Vidhan Sabha (State)
1980,Bihar,Ramgarh,106,Lalita Thakur,Male,Indian National Congress,Hand,77045,9666,47,GEN,36236,Vidhan Sabha (State)
1980,Bihar,Mohania,107,Rekha Sinha,Male,Janata Party,Wheel,80909,14115,56.8,GEN,45949,Vidhan Sabha (State)
1980,Bihar,Bhabua,108,Rangita Alam,Male,Lok Dal,Farmer,56633,9475,61.5,GEN,34855,Vidhan Sabha (State)
1980,Bihar,Chainpur,109,Arun Sah,Male,Indian National Congress,Hand,47652,14553,64.9,GEN,30920,Vidhan Sabha (State)
1980,Bihar,Chenari,110,Rangita Jha,Male,Indian National Congress,Hand,58061,9872,63.3,GEN,36774,Vidhan Sabha (State)
1980,Bihar,Sasaram,111,Vijay Begum,Male,Janata Party,Wheel,68034,11332,45.6,GEN,31055,Vidhan Sabha (State)
1980,Bihar,Kargahar,112,Kavita Ansari,Male,Indian National Congress,Hand,51756,8839,47.5,GEN,24588,Vidhan Sabha (State)
1980,Bihar,Dinara,113,Pramod Mandal,Male,Indian National Congress,Hand,48991,12638,57.8,GEN,28304,Vidhan Sabha (State)
1980,Bihar,Nokha,114,Mira Siddiqui,Male,Independent,Other,70324,10768,58.7,GEN,41311,Vidhan Sabha (State)
1980,Bihar,Dehri,115,Ram Sah,Male,Lok Dal,Farmer,74205,3146,56.6,GEN,42012,Vidhan Sabha (State)
1980,Bihar,Karakat,116,Sunil Thakur,Male,Indian National Congress,Hand,71572,9832,62,GEN,44353,Vidhan Sabha (State)
1980,Bihar,Obra,117,Anil Mandal,Male,Indian National Congress,Hand,83805,4297,58,GEN,48633,Vidhan Sabha (State)
1980,Bihar,Arwal,118,Pramod Gupta,Male,Indian National Congress,Hand,73252,7395,48.8,GEN,35754,Vidhan Sabha (State)
1980,Bihar,Kurtha,119,Anil Sinha,Male,Indian National Congress,Hand,55632,4216,54.9,GEN,30564,Vidhan Sabha (State)
1980,Bihar,Jahanabad,120,Lal Verma,Male,Indian National Congress,Hand,47686,7613,50.5,GEN,24074,Vidhan Sabha (State)
1980,Bihar,Ghosi,121,Shyam Paswan,Male,Janata Party,Wheel,73002,6600,55.6,GEN,40624,Vidhan Sabha (State)
1980,Bihar,Makhdumpur,122,Rekha Begum,Male,Lok Dal,Farmer,65318,7580,50.2,GEN,32817,Vidhan Sabha (State)
1980,Bihar,Goh,123,Barun Choudhary,Male,Indian National Congress,Hand,72671,1149,60,GEN,43637,Vidhan Sabha (State)
1980,Bihar,Nabinagar,124,Krishna Mishra,Male,Indian National Congress,Hand,67528,7592,46.1,GEN,31111,Vidhan Sabha (State)
1980,Bihar,Kutumba,125,Anita Tiwari,Male,Independent,Other,84136,6757,51.8,GEN,43584,Vidhan Sabha (State)
1980,Bihar,Aurangabad,126,Rekha Jha,Male,Indian National Congress,Hand,76450,3453,47.7,GEN,36480,Vidhan Sabha (State)
1980,Bihar,Rafiganj,127,Radha Sahu,Male,Independent,Other,78529,1261,47.8,GEN,37559,Vidhan Sabha (State)
1980,Bihar,Gurua,128,Tarun Sahu,Male,Indian National Congress,Hand,78263,8871,64.6,SC,50569,Vidhan Sabha (State)
1980,Bihar,Sherghati,129,Barun Choudhary,Male,Independent,Other,81354,2070,45.9,GEN,37329,Vidhan Sabha (State)
1980,Bihar,Imamganj,130,Usha Devi,Female,Indian National Congress,Hand,50275,12627,59.9,GEN,30107,Vidhan Sabha (State)
1980,Bihar,Barachatti,131,Sushma Khan,Male,Janata Party,Wheel,65911,7004,50.5,GEN,33265,Vidhan Sabha (State)
1980,Bihar,Bodh Gaya,132,Suraj Mishra,Male,Independent,Other,71638,6194,56.2,GEN,40281,Vidhan Sabha (State)
1980,Bihar,Gaya Town,133,Braj Prasad,Male,Indian National Congress,Hand,53903,4350,63.7,SC,34316,Vidhan Sabha (State)
1980,Bihar,Tikari,134,Kiran Mishra,Male,Indian National Congress,Hand,74549,8522,63,SC,46964,Vidhan Sabha (State)
1980,Bihar,Belaganj,135,Indira Yadav,Male,Lok Dal,Farmer,48833,4602,53.3,GEN,26038,Vidhan Sabha (State)
1980,Bihar,Atri,136,Manoj Rai,Male,Janata Party,Wheel,57776,7863,57.2,GEN,33043,Vidhan Sabha (State)
1980,Bihar,Wazirganj,137,Ram Kumari,Female,Janata Party,Wheel,71388,5999,54.5,GEN,38891,Vidhan Sabha (State)
1980,Bihar,Rajauli,138,Raj Roy,Male,Indian National Congress,Hand,48081,8847,54.7,GEN,26322,Vidhan Sabha (State)
1980,Bihar,Hisua,139,Barun Choudhary,Male,Janata Party,Wheel,65857,8649,55.2,GEN,36366,Vidhan Sabha (State)
1980,Bihar,Nawada,140,Nawal Verma,Male,Lok Dal,Farmer,45718,6503,56.2,GEN,25685,Vidhan Sabha (State)
1980,Bihar,Gobindpur,141,Braj Mishra,Male,Lok Dal,Farmer,73699,11683,54.1,GEN,39883,Vidhan Sabha (State)
1980,Bihar,Warsaliganj,142,Pramod Das,Male,Janata Party,Wheel,70821,10852,57,GEN,40355,Vidhan Sabha (State)
1980,Bihar,Sikandra,143,Suman Singh,Male,Indian National Congress,Hand,58699,12596,53.7,GEN,31492,Vidhan Sabha (State)
1980,Bihar,Jamui,144,Dev Mandal,Male,Indian National Congress,Hand,57771,10280,53.6,ST,30965,Vidhan Sabha (State)
1980,Bihar,Jhajha,145,Sohan Sah,Male,Indian National Congress,Hand,80865,10213,57.1,GEN,46201,Vidhan Sabha (State)
1980,Bihar,Chakai,146,Usha Kumari,Female,Indian National Congress,Hand,72372,5831,49.2,GEN,35617,Vidhan Sabha (State)
1980,Bihar,Lakhisarai,147,Gita Ram,Female,Independent,Other,58725,13336,57.3,GEN,33629,Vidhan Sabha (State)
1980,Bihar,Suryagarha,148,Sunil Paswan,Male,Indian National Congress,Hand,47832,7889,53.5,GEN,25594,Vidhan Sabha (State)
1980,Bihar,Sheikhpura,149,Tarun Khan,Male,Janata Party,Wheel,64148,7591,61.9,SC,39694,Vidhan Sabha (State)
